id,name,tmz,trt,monoisotopic,cas,subid
CP2540,N-Nitrosopyrrolidine,87.0261,11.316,100.0637,930-55-2,2
CP2540,N-Nitrosopyrrolidine,100.0622,11.316,100.0637,930-55-2,3
CP2541,5-Nitro-o-toluidine,106.037,9.511,152.0586,99-55-8,0
CP2541,5-Nitro-o-toluidine,92.0258,9.511,152.0586,99-55-8,1
CP2541,5-Nitro-o-toluidine,123.0443,9.511,152.0586,99-55-8,2
CP2541,5-Nitro-o-toluidine,107.038,9.511,152.0586,99-55-8,3
CP2542,Pentachlorobenzene,247.8519,4.9859,247.8521,608-93-5,0
CP2542,Pentachlorobenzene,249.8493,4.9859,247.8521,608-93-5,1
CP2542,Pentachlorobenzene,251.8464,4.9859,247.8521,608-93-5,2
CP2542,Pentachlorobenzene,253.8434,4.9859,247.8521,608-93-5,3
CP2543,Pentachloroethane,166.9031,14.3986,199.8521,76-01-7,0
CP2543,Pentachloroethane,116.9061,14.3986,199.8521,76-01-7,1
CP2543,Pentachloroethane,118.9031,14.3986,199.8521,76-01-7,2
CP2543,Pentachloroethane,167.9064,14.3986,199.8521,76-01-7,3
CP2544,Pentachloronitrobenzene,292.8371,6.2841,292.8372,82-68-8,0
CP2544,Pentachloronitrobenzene,236.8411,6.2841,292.8372,82-68-8,1
CP2544,Pentachloronitrobenzene,238.8382,6.2841,292.8372,82-68-8,2
CP2544,Pentachloronitrobenzene,294.8341,6.2841,292.8372,82-68-8,3
CP2545,Phenacetin,180.1019,6.3111,179.0946,62-44-2,0
CP2545,Phenacetin,178.0863,6.3111,179.0946,62-44-2,1
CP2545,Phenacetin,113.0961,6.3111,179.0946,62-44-2,2
CP2545,Phenacetin,179.0941,6.3111,179.0946,62-44-2,3
CP2546,2-Picoline,93.0573,5.4048,93.0579,109-06-8,0
CP2546,2-Picoline,110.0362,5.4048,93.0579,109-06-8,1
CP2546,2-Picoline,92.0495,5.4048,93.0579,109-06-8,2
CP2546,2-Picoline,94.0607,5.4048,93.0579,109-06-8,3
CP2547,Pronamide,255.0224,6.4777,255.0218,23950-58-5,0
CP2547,Pronamide,172.9558,6.4777,255.0218,23950-58-5,1
CP2547,Pronamide,174.9639,6.4777,255.0218,23950-58-5,2
CP2547,Pronamide,239.9979,6.4777,255.0218,23950-58-5,3
CP2548,Safrole,161.0235,18.5065,162.0681,94-59-7,0
CP2548,Safrole,147.0445,18.5065,162.0681,94-59-7,1
CP2548,Safrole,135.0442,18.5065,162.0681,94-59-7,2
CP2548,Safrole,131.0496,18.5065,162.0681,94-59-7,3
CP2549,"1,2,4,5-Tetrachlorobenzene",213.8906,5.7036,213.8911,95-94-3,0
CP2549,"1,2,4,5-Tetrachlorobenzene",215.8876,5.7036,213.8911,95-94-3,1
CP2549,"1,2,4,5-Tetrachlorobenzene",217.8847,5.7036,213.8911,95-94-3,2
CP2549,"1,2,4,5-Tetrachlorobenzene",219.8817,5.7036,213.8911,95-94-3,3
CP2550,"2,3,4,6-Tetrachlorophenol",229.8855,5.2084,229.886,58-90-2,0
CP2550,"2,3,4,6-Tetrachlorophenol",231.8826,5.2084,229.886,58-90-2,1
CP2550,"2,3,4,6-Tetrachlorophenol",233.8796,5.2084,229.886,58-90-2,2
CP2550,"2,3,4,6-Tetrachlorophenol",235.8793,5.2084,229.886,58-90-2,3
CP2551,o-Toluidine,106.0653,5.797,107.0735,95-53-4,0
CP2551,o-Toluidine,107.073,5.797,107.0735,95-53-4,1
CP2551,o-Toluidine,108.0683,5.797,107.0735,95-53-4,2
CP2551,o-Toluidine,105.0573,5.797,107.0735,95-53-4,3
CP3001,o-aminoazotoluene,134.0965,7.3989,225.1266,97-56-3,0
CP3001,o-aminoazotoluene,106.0652,7.3989,225.1266,97-56-3,1
CP3001,o-aminoazotoluene,135.0805,7.3989,225.1266,97-56-3,2
CP3001,o-aminoazotoluene,227.0838,7.3989,225.1266,97-56-3,3
CP3002,4-aminobiphenyl,169.0888,5.366,169.0891,92-67-1,0
CP3002,4-aminobiphenyl,168.081,5.366,169.0891,92-67-1,1
CP3002,4-aminobiphenyl,167.0731,5.366,169.0891,92-67-1,2
CP3002,4-aminobiphenyl,170.0924,5.366,169.0891,92-67-1,3
CP3003,2-amino-4-nitrotoluene,152.0582,6.5594,152.0586,99-55-8,0
CP3003,2-amino-4-nitrotoluene,150.0465,6.5594,152.0586,99-55-8,1
CP3003,2-amino-4-nitrotoluene,151.0543,6.5594,152.0586,99-55-8,2
CP3003,2-amino-4-nitrotoluene,153.0655,6.5594,152.0586,99-55-8,3
CP3004,4-chloro-o-toluidine,141.0342,5.2998,141.0345,95-69-2,0
CP3004,4-chloro-o-toluidine,140.0262,5.2998,141.0345,95-69-2,1
CP3004,4-chloro-o-toluidine,104.0258,5.2998,141.0345,95-69-2,2
CP3004,4-chloro-o-toluidine,142.0581,5.2998,141.0345,95-69-2,3
CP3005,p-cresidine,137.0846,3.7707,137.0841,120-71-8,0
CP3005,p-cresidine,121.0647,3.7707,137.0841,120-71-8,1
CP3005,p-cresidine,138.0311,3.7707,137.0841,120-71-8,2
CP3005,p-cresidine,139.0755,3.7707,137.0841,120-71-8,3
CP3006,"2,4-diaminoanisole (as sulfate hydrate)",138.079,5.4728,138.0793,615-05-4,0
CP3006,"2,4-diaminoanisole (as sulfate hydrate)",123.0554,5.4728,138.0793,615-05-4,1
CP3006,"2,4-diaminoanisole (as sulfate hydrate)",122.0603,5.4728,138.0793,615-05-4,2
CP3006,"2,4-diaminoanisole (as sulfate hydrate)",139.0754,5.4728,138.0793,615-05-4,3
CP3007,"4,4'-diaminodiphenylmethane",108.0934,4.2814,198.1157,101-77-9,0
CP3007,"4,4'-diaminodiphenylmethane",106.0778,4.2814,198.1157,101-77-9,1
CP3007,"4,4'-diaminodiphenylmethane",197.1169,4.2814,198.1157,101-77-9,2
CP3007,"4,4'-diaminodiphenylmethane",198.1153,4.2814,198.1157,101-77-9,3
CP3008,"2,4-diaminotoluene",122.0838,5.0989,122.0844,95-80-7,0
CP3008,"2,4-diaminotoluene",119.0365,5.0989,122.0844,95-80-7,1
CP3008,"2,4-diaminotoluene",118.0287,5.0989,122.0844,95-80-7,2
CP3008,"2,4-diaminotoluene",120.0398,5.0989,122.0844,95-80-7,3
CP3008_2,"2,4-diaminotoluene",122.0838,4.6793,122.0844,95-80-7,0
CP3008_2,"2,4-diaminotoluene",119.0365,4.6793,122.0844,95-80-7,1
CP3008_2,"2,4-diaminotoluene",118.0287,4.6793,122.0844,95-80-7,2
CP3008_2,"2,4-diaminotoluene",120.0398,4.6793,122.0844,95-80-7,3
CP3009,"3,3'-Dichlorobenzidine",252.0221,13.4739,252.0221,91-94-1,0
CP3009,"3,3'-Dichlorobenzidine",255.0764,13.4739,252.0221,91-94-1,1
CP3009,"3,3'-Dichlorobenzidine",254.0191,13.4739,252.0221,91-94-1,2
CP3009,"3,3'-Dichlorobenzidine",253.0202,13.4739,252.0221,91-94-1,3
CP3010,"3,3'-Dimethoxybenzidine",201.1274,11.4797,244.121178,119-90-4,0
CP3010,"3,3'-Dimethoxybenzidine",158.1046,11.4797,244.121178,119-90-4,1
CP3010,"3,3'-Dimethoxybenzidine",187.1117,11.4797,244.121178,119-90-4,2
CP3010,"3,3'-Dimethoxybenzidine",229.1587,11.4797,244.121178,119-90-4,3
CP3011,"3,3'-Dimethylbenzidine",108.0934,8.3981,212.131349,119-93-7,0
CP3011,"3,3'-Dimethylbenzidine",211.13,8.3981,212.131349,119-93-7,1
CP3011,"3,3'-Dimethylbenzidine",153.0696,8.3981,212.131349,119-93-7,2
CP3011,"3,3'-Dimethylbenzidine",215.0852,8.3981,212.131349,119-93-7,3
CP3012,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",211.1483,12.2798,226.147,838-88-0,0
CP3012,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",155.0855,12.2798,226.147,838-88-0,1
CP3012,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",93.07,12.2798,226.147,838-88-0,2
CP3012,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",135.0805,12.2798,226.147,838-88-0,3
CP3013,"4,4'-Methylenebis(2-chloroaniline)",232.0284,12.8098,266.03775,101-14-4,0
CP3013,"4,4'-Methylenebis(2-chloroaniline)",233.0367,12.8098,266.03775,101-14-4,1
CP3013,"4,4'-Methylenebis(2-chloroaniline)",231.0207,12.8098,266.03775,101-14-4,2
CP3013,"4,4'-Methylenebis(2-chloroaniline)",140.0022,12.8098,266.03775,101-14-4,3
CP3014,2-Naphthylamine,143.073,7.3405,143.073499,91-59-8,0
CP3014,2-Naphthylamine,117.0574,7.3405,143.073499,91-59-8,1
CP3014,2-Naphthylamine,118.0652,7.3405,143.073499,91-59-8,2
CP3014,2-Naphthylamine,119.073,7.3405,143.073499,91-59-8,3
CP3015,"4,4'-Oxydianiline",200.0964,7.6448,200.09496,101-80-4,0
CP3015,"4,4'-Oxydianiline",108.0556,7.6448,200.09496,101-80-4,1
CP3015,"4,4'-Oxydianiline",171.0572,7.6448,200.09496,101-80-4,2
CP3015,"4,4'-Oxydianiline",170.0575,7.6448,200.09496,101-80-4,3
CP3016,"4,4'-Thiodianiline",216.0732,9.2834,216.0721,139-65-1,0
CP3016,"4,4'-Thiodianiline",184.0882,9.2834,216.0721,139-65-1,1
CP3016,"4,4'-Thiodianiline",183.0803,9.2834,216.0721,139-65-1,2
CP3016,"4,4'-Thiodianiline",215.0703,9.2834,216.0721,139-65-1,3
CP3017,o-Toluidine,107.073,7.8706,107.073499,95-53-4,0
CP3017,o-Toluidine,106.0651,7.8706,107.073499,95-53-4,1
CP3017,o-Toluidine,108.0764,7.8706,107.073499,95-53-4,2
CP3017,o-Toluidine,105.0336,7.8706,107.073499,95-53-4,3
CP3018,"2,4,5-Trimethylaniline",135.1047,5.7984,135.1048,137-17-7,0
CP3018,"2,4,5-Trimethylaniline",120.0809,5.7984,135.1048,137-17-7,1
CP3018,"2,4,5-Trimethylaniline",134.0965,5.7984,135.1048,137-17-7,2
CP3018,"2,4,5-Trimethylaniline",133.0523,5.7984,135.1048,137-17-7,3
CP3019,p-Aminoazobenzene,197.096,7.1496,197.0953,60-09-3,0
CP3019,p-Aminoazobenzene,198.0499,7.1496,197.0953,60-09-3,1
CP3019,p-Aminoazobenzene,167.0406,7.1496,197.0953,60-09-3,2
CP3019,p-Aminoazobenzene,105.045,7.1496,197.0953,60-09-3,3
CP3020,2-Aminobiphenyl,169.0882,7.3406,169.0892,90-41-5,0
CP3020,2-Aminobiphenyl,168.0808,7.3406,169.0892,90-41-5,1
CP3020,2-Aminobiphenyl,170.0964,7.3406,169.0892,90-41-5,2
CP3020,2-Aminobiphenyl,154.0652,7.3406,169.0892,90-41-5,3
CP3021,o-Anisidine,108.0683,6.2903,123.0684,90-04-0,0
CP3021,o-Anisidine,125.0472,6.2903,123.0684,90-04-0,1
CP3021,o-Anisidine,122.0602,6.2903,123.0684,90-04-0,2
CP3021,o-Anisidine,123.068,6.2903,123.0684,90-04-0,3
CP3022,3-Chloro-o-toluidine,141.0343,5.1965,141.0345,87-60-5,0
CP3022,3-Chloro-o-toluidine,106.037,5.1965,141.0345,87-60-5,1
CP3022,3-Chloro-o-toluidine,140.0262,5.1965,141.0345,87-60-5,2
CP3022,3-Chloro-o-toluidine,105.0294,5.1965,141.0345,87-60-5,3
CP3023,Acenaphthene,154.0771,4.8534,154.0783,83-32-9,0
CP3023,Acenaphthene,153.0697,4.8534,154.0783,83-32-9,1
CP3023,Acenaphthene,150.0466,4.8534,154.0783,83-32-9,2
CP3023,Acenaphthene,151.0545,4.8534,154.0783,83-32-9,3
CP3024,Acenaphthylene,152.062,4.6838,152.0626,208-96-8,0
CP3024,Acenaphthylene,150.0466,4.6838,152.0626,208-96-8,1
CP3024,Acenaphthylene,153.0654,4.6838,152.0626,208-96-8,2
CP3024,Acenaphthylene,149.0388,4.6838,152.0626,208-96-8,3
CP3025,Anthracene,178.0774,6.5594,178.0783,120-12-7,0
CP3025,Anthracene,176.0619,6.5594,178.0783,120-12-7,1
CP3025,Anthracene,179.0807,6.5594,178.0783,120-12-7,2
CP3025,Anthracene,177.054,6.5594,178.0783,120-12-7,3
CP3026,Azobenzene,182.0838,5.5603,182.0844,103-33-3,0
CP3026,Azobenzene,105.0447,5.5603,182.0844,103-33-3,1
CP3026,Azobenzene,152.062,5.5603,182.0844,103-33-3,2
CP3026,Azobenzene,183.0872,5.5603,182.0844,103-33-3,3
CP3027,Benz(a)anthracene,228.0935,13.115,228.0939,56-55-3,0
CP3027,Benz(a)anthracene,226.0779,13.115,228.0939,56-55-3,1
CP3027,Benz(a)anthracene,229.0968,13.115,228.0939,56-55-3,2
CP3027,Benz(a)anthracene,113.0385,13.115,228.0939,56-55-3,3
CP3028,Benz[a]pyrene,252.0937,16.6163,252.0939,50-32-8,0
CP3028,Benz[a]pyrene,250.0781,16.6163,252.0939,50-32-8,1
CP3028,Benz[a]pyrene,253.0969,16.6163,252.0939,50-32-8,2
CP3028,Benz[a]pyrene,126.0463,16.6163,252.0939,50-32-8,3
CP3029,Benzo(b)fluoranthene,252.0937,16.7092,252.0939,205-99-2,0
CP3029,Benzo(b)fluoranthene,250.0781,16.7092,252.0939,205-99-2,1
CP3029,Benzo(b)fluoranthene,253.0969,16.7092,252.0939,205-99-2,2
CP3029,Benzo(b)fluoranthene,126.0463,16.7092,252.0939,205-99-2,3
CP3030,"Benzo(g,h,i)perylene",276.0938,19.4792,276.0939,191-24-2,0
CP3030,"Benzo(g,h,i)perylene",274.0782,19.4792,276.0939,191-24-2,1
CP3030,"Benzo(g,h,i)perylene",277.0969,19.4792,276.0939,191-24-2,2
CP3030,"Benzo(g,h,i)perylene",137.0385,19.4792,276.0939,191-24-2,3
CP3031,Benzo(k)fluoranthene,252.0937,17.5052,252.0939,207-08-9,0
CP3031,Benzo(k)fluoranthene,250.0781,17.5052,252.0939,207-08-9,1
CP3031,Benzo(k)fluoranthene,253.0969,17.5052,252.0939,207-08-9,2
CP3031,Benzo(k)fluoranthene,126.0463,17.5052,252.0939,207-08-9,3
CP3032,Benzyl butyl phthalate,91.0543,11.9183,312.1362,85-68-7,0
CP3032,Benzyl butyl phthalate,205.0859,11.9183,312.1362,85-68-7,1
CP3032,Benzyl butyl phthalate,206.0938,11.9183,312.1362,85-68-7,2
CP3032,Benzyl butyl phthalate,312.1365,11.9183,312.1362,85-68-7,3
CP3033,bis(2-Chloroethoxy)methane,172.0048,5.6893,172.0058,111-91-1,0
CP3033,bis(2-Chloroethoxy)methane,171.0081,5.6893,172.0058,111-91-1,1
CP3033,bis(2-Chloroethoxy)methane,173.0051,5.6893,172.0058,111-91-1,2
CP3033,bis(2-Chloroethoxy)methane,174.0085,5.6893,172.0058,111-91-1,3
CP3034,bis(2-Chloroethyl)ether,141.9951,8.198,141.9952,111-44-4,0
CP3034,bis(2-Chloroethyl)ether,138.9947,8.198,141.9952,111-44-4,1
CP3034,bis(2-Chloroethyl)ether,140.9917,8.198,141.9952,111-44-4,2
CP3034,bis(2-Chloroethyl)ether,139.998,8.198,141.9952,111-44-4,3
CP3034_2,bis(2-Chloroethyl)ether,141.9951,5.6713,141.9952,111-44-4,0
CP3034_2,bis(2-Chloroethyl)ether,138.9947,5.6713,141.9952,111-44-4,1
CP3034_2,bis(2-Chloroethyl)ether,140.9917,5.6713,141.9952,111-44-4,2
CP3034_2,bis(2-Chloroethyl)ether,139.998,5.6713,141.9952,111-44-4,3
CP3035,bis(2-Chloro-1-methylethyl)ether,170.0278,6.528,170.0265,108-60-1,0
CP3035,bis(2-Chloro-1-methylethyl)ether,121.0203,6.528,170.0265,108-60-1,1
CP3035,bis(2-Chloro-1-methylethyl)ether,120.0124,6.528,170.0265,108-60-1,2
CP3035,bis(2-Chloro-1-methylethyl)ether,122.0214,6.528,170.0265,108-60-1,3
CP3036,bis(2-Ethylhexyl)phthalate,394.2938,14.216,390.277,117-81-7,0
CP3036,bis(2-Ethylhexyl)phthalate,391.2855,14.216,390.277,117-81-7,1
CP3036,bis(2-Ethylhexyl)phthalate,167.0339,14.216,390.277,117-81-7,2
CP3036,bis(2-Ethylhexyl)phthalate,150.0265,14.216,390.277,117-81-7,3
CP3037,4-Bromophenyl phenyl ether,247.9831,5.9457,247.9837,101-55-3,0
CP3037,4-Bromophenyl phenyl ether,249.9813,5.9457,247.9837,101-55-3,1
CP3037,4-Bromophenyl phenyl ether,141.0697,5.9457,247.9837,101-55-3,2
CP3037,4-Bromophenyl phenyl ether,115.0541,5.9457,247.9837,101-55-3,3
CP3038,Carbazole,167.0728,7.0104,167.0735,86-74-8,0
CP3038,Carbazole,166.0651,7.0104,167.0735,86-74-8,1
CP3038,Carbazole,139.0542,7.0104,167.0735,86-74-8,2
CP3038,Carbazole,168.0761,7.0104,167.0735,86-74-8,3
CP3039,4-Chloroaniline,127.0183,5.6893,127.0189,106-47-8,0
CP3039,4-Chloroaniline,129.0155,5.6893,127.0189,106-47-8,1
CP3039,4-Chloroaniline,100.0075,5.6893,127.0189,106-47-8,2
CP3039,4-Chloroaniline,92.0496,5.6893,127.0189,106-47-8,3
CP3040,2-Chloronaphthalene,162.0229,4.2915,162.0236,91-58-7,0
CP3040,2-Chloronaphthalene,164.02,4.2915,162.0236,91-58-7,1
CP3040,2-Chloronaphthalene,155.0603,4.2915,162.0236,91-58-7,2
CP3040,2-Chloronaphthalene,126.0463,4.2915,162.0236,91-58-7,3
CP3041,4-Chloro-3-methylphenol,142.0179,3.7842,142.0185,59-50-7,0
CP3041,4-Chloro-3-methylphenol,144.0149,3.7842,142.0185,59-50-7,1
CP3041,4-Chloro-3-methylphenol,135.0803,3.7842,142.0185,59-50-7,2
CP3041,4-Chloro-3-methylphenol,145.0183,3.7842,142.0185,59-50-7,3
CP3042,2-Chlorophenol,128.0025,8.198,128.0029,95-57-8,0
CP3042,2-Chlorophenol,126.9947,8.198,128.0029,95-57-8,1
CP3042,2-Chlorophenol,129.0059,8.198,128.0029,95-57-8,2
CP3042,2-Chlorophenol,129.9995,8.198,128.0029,95-57-8,3
CP3043,4-Chlorophenyl phenyl ether,204.0323,5.411,204.0342,7005-72-3,0
CP3043,4-Chlorophenyl phenyl ether,206.0292,5.411,204.0342,7005-72-3,1
CP3043,4-Chlorophenyl phenyl ether,165.0693,5.411,204.0342,7005-72-3,2
CP3043,4-Chlorophenyl phenyl ether,176.0374,5.411,204.0342,7005-72-3,3
CP3044,Chrysene,228.0935,13.216,228.0939,218-01-9,0
CP3044,Chrysene,226.0779,13.216,228.0939,218-01-9,1
CP3044,Chrysene,229.0968,13.216,228.0939,218-01-9,2
CP3044,Chrysene,113.0385,13.216,228.0939,218-01-9,3
CP3045,"Dibenz(a,h)anthracene",278.1094,19.5582,278.1096,53-70-3,0
CP3045,"Dibenz(a,h)anthracene",276.0937,19.5582,278.1096,53-70-3,1
CP3045,"Dibenz(a,h)anthracene",279.1126,19.5582,278.1096,53-70-3,2
CP3045,"Dibenz(a,h)anthracene",281.0514,19.5582,278.1096,53-70-3,3
CP3046,Dibenzofuran,168.0567,5.0284,168.0575,132-64-9,0
CP3046,Dibenzofuran,139.054,5.0284,168.0575,132-64-9,1
CP3046,Dibenzofuran,165.0294,5.0284,168.0575,132-64-9,2
CP3046,Dibenzofuran,169.0599,5.0284,168.0575,132-64-9,3
CP3047,Dibutyl phthalate,205.1224,19.3601,278.1518,84-74-2,0
CP3047,Dibutyl phthalate,149.0449,19.3601,278.1518,84-74-2,1
CP3047,Dibutyl phthalate,206.1258,19.3601,278.1518,84-74-2,2
CP3047,Dibutyl phthalate,150.1039,19.3601,278.1518,84-74-2,3
CP3048,"2,4-Dichlorophenol",161.9634,3.064,161.9639,120-83-2,0
CP3048,"2,4-Dichlorophenol",179.9293,3.064,161.9639,120-83-2,1
CP3048,"2,4-Dichlorophenol",181.9263,3.064,161.9639,120-83-2,2
CP3048,"2,4-Dichlorophenol",163.9602,3.064,161.9639,120-83-2,3
CP3049,Diethyl phthalate,149.0596,5.3133,222.0892,84-66-2,0
CP3049,Diethyl phthalate,177.0546,5.3133,222.0892,84-66-2,1
CP3049,Diethyl phthalate,167.0337,5.3133,222.0892,84-66-2,2
CP3049,Diethyl phthalate,222.0893,5.3133,222.0892,84-66-2,3
CP3050,"2,4-Dimethylphenol",122.0722,9.7251,122.0732,105-67-9,0
CP3050,"2,4-Dimethylphenol",123.076,9.7251,122.0732,105-67-9,1
CP3050,"2,4-Dimethylphenol",105.0336,9.7251,122.0732,105-67-9,2
CP3050,"2,4-Dimethylphenol",106.0369,9.7251,122.0732,105-67-9,3
CP3051,"4,6-Dinitro-2-methylphenol",198.0271,5.4728,198.0277,534-52-1,0
CP3051,"4,6-Dinitro-2-methylphenol",168.0289,5.4728,198.0277,534-52-1,1
CP3051,"4,6-Dinitro-2-methylphenol",152.0213,5.4728,198.0277,534-52-1,2
CP3051,"4,6-Dinitro-2-methylphenol",199.03,5.4728,198.0277,534-52-1,3
CP3052,"2,4-Dinitrophenol",184.0115,5.0246,184.012,51-28-5,0
CP3052,"2,4-Dinitrophenol",185.0148,5.0246,184.012,51-28-5,1
CP3052,"2,4-Dinitrophenol",186.0155,5.0246,184.012,51-28-5,2
CP3052,"2,4-Dinitrophenol",187.0191,5.0246,184.012,51-28-5,3
CP3053,Dimethyl phthalate,194.0576,6.7782,194.0579,131-11-3,0
CP3053,Dimethyl phthalate,163.039,6.7782,194.0579,131-11-3,1
CP3053,Dimethyl phthalate,166.0465,6.7782,194.0579,131-11-3,2
CP3053,Dimethyl phthalate,116.0621,6.7782,194.0579,131-11-3,3
CP3054,"2,4-Dinitrotoluene",182.0321,5.0621,182.0328,121-14-2,0
CP3054,"2,4-Dinitrotoluene",165.0293,5.0621,182.0328,121-14-2,1
CP3054,"2,4-Dinitrotoluene",119.0365,5.0621,182.0328,121-14-2,2
CP3054,"2,4-Dinitrotoluene",108.0205,5.0621,182.0328,121-14-2,3
CP3055,"2,6-Dinitrotoluene",182.0321,5.4683,182.0328,606-20-2,0
CP3055,"2,6-Dinitrotoluene",165.0293,5.4683,182.0328,606-20-2,1
CP3055,"2,6-Dinitrotoluene",119.0365,5.4683,182.0328,606-20-2,2
CP3055,"2,6-Dinitrotoluene",108.0205,5.4683,182.0328,606-20-2,3
CP3056,Di-n-octyl phthalate,149.0238,14.1913,390.277,117-84-0,0
CP3056,Di-n-octyl phthalate,279.159,14.1913,390.277,117-84-0,1
CP3056,Di-n-octyl phthalate,150.0302,14.1913,390.277,117-84-0,2
CP3056,Di-n-octyl phthalate,167.0339,14.1913,390.277,117-84-0,3
CP3057,Fluoranthene,202.0776,8.9183,202.0783,206-44-0,0
CP3057,Fluoranthene,200.0621,8.9183,202.0783,206-44-0,1
CP3057,Fluoranthene,203.0809,8.9183,202.0783,206-44-0,2
CP3057,Fluoranthene,201.0697,8.9183,202.0783,206-44-0,3
CP3058,Fluorene,165.0699,5.3616,166.0783,86-73-7,0
CP3058,Fluorene,166.0775,5.3616,166.0783,86-73-7,1
CP3058,Fluorene,163.0543,5.3616,166.0783,86-73-7,2
CP3058,Fluorene,164.062,5.3616,166.0783,86-73-7,3
CP3059,Hexachlorobenzene,281.8125,5.9794,281.8131,118-74-1,0
CP3059,Hexachlorobenzene,283.8103,5.9794,281.8131,118-74-1,1
CP3059,Hexachlorobenzene,285.8073,5.9794,281.8131,118-74-1,2
CP3059,Hexachlorobenzene,287.8043,5.9794,281.8131,118-74-1,3
CP3060,Hexachlorobutadiene,257.8127,3.2925,257.8131,87-68-3,0
CP3060,Hexachlorobutadiene,224.8407,3.2925,257.8131,87-68-3,1
CP3060,Hexachlorobutadiene,226.8377,3.2925,257.8131,87-68-3,2
CP3060,Hexachlorobutadiene,222.8436,3.2925,257.8131,87-68-3,3
CP3061,Hexachlorocyclopentadiene,269.8123,14.919,269.8131,77-47-4,0
CP3061,Hexachlorocyclopentadiene,236.8407,14.919,269.8131,77-47-4,1
CP3061,Hexachlorocyclopentadiene,234.8437,14.919,269.8131,77-47-4,2
CP3061,Hexachlorocyclopentadiene,238.8377,14.919,269.8131,77-47-4,3
CP3061_2,Hexachlorocyclopentadiene,269.8123,5.6085,269.8131,77-47-4,0
CP3061_2,Hexachlorocyclopentadiene,236.8407,5.6085,269.8131,77-47-4,1
CP3061_2,Hexachlorocyclopentadiene,234.8437,5.6085,269.8131,77-47-4,2
CP3061_2,Hexachlorocyclopentadiene,238.8377,5.6085,269.8131,77-47-4,3
CP3062,Hexachloroethane,116.906,7.4124,233.8131,67-72-1,0
CP3062,Hexachloroethane,200.8826,7.4124,233.8131,67-72-1,1
CP3062,Hexachloroethane,164.906,7.4124,233.8131,67-72-1,2
CP3062,Hexachloroethane,165.9093,7.4124,233.8131,67-72-1,3
CP3063,"Indeno(1,2,3-cd)pyrene",276.0938,19.8191,276.0939,193-39-5,0
CP3063,"Indeno(1,2,3-cd)pyrene",274.0782,19.8191,276.0939,193-39-5,1
CP3063,"Indeno(1,2,3-cd)pyrene",277.0969,19.8191,276.0939,193-39-5,2
CP3063,"Indeno(1,2,3-cd)pyrene",137.0385,19.8191,276.0939,193-39-5,3
CP3064,Isophorone,138.1038,5.201,138.1045,78-59-1,0
CP3064,Isophorone,137.0961,5.201,138.1045,78-59-1,1
CP3064,Isophorone,139.1118,5.201,138.1045,78-59-1,2
CP3064,Isophorone,140.1152,5.201,138.1045,78-59-1,3
CP3065,2-Methylnaphthalene,142.0774,3.8313,142.0783,91-57-6,0
CP3065,2-Methylnaphthalene,141.0698,3.8313,142.0783,91-57-6,1
CP3065,2-Methylnaphthalene,143.0809,3.8313,142.0783,91-57-6,2
CP3065,2-Methylnaphthalene,144.0844,3.8313,142.0783,91-57-6,3
CP3066,2-Methylphenol,108.057,7.2709,108.0575,95-48-7,0
CP3066,2-Methylphenol,109.0648,7.2709,108.0575,95-48-7,1
CP3066,2-Methylphenol,107.0813,7.2709,108.0575,95-48-7,2
CP3066,2-Methylphenol,110.0683,7.2709,108.0575,95-48-7,3
CP3067,4-Methylphenol,108.057,9.7341,108.0575,106-44-5,0
CP3067,4-Methylphenol,109.0648,9.7341,108.0575,106-44-5,1
CP3067,4-Methylphenol,122.0683,9.7341,108.0575,106-44-5,2
CP3067,4-Methylphenol,106.0415,9.7341,108.0575,106-44-5,3
CP3068,Naphthalene,128.0621,3.1637,128.0626,91-20-3,0
CP3068,Naphthalene,127.0544,3.1637,128.0626,91-20-3,1
CP3068,Naphthalene,102.0465,3.1637,128.0626,91-20-3,2
CP3068,Naphthalene,126.0465,3.1637,128.0626,91-20-3,3
CP3069,2-Nitroaniline,138.0424,5.4907,138.0429,88-74-4,0
CP3069,2-Nitroaniline,108.0444,5.4907,138.0429,88-74-4,1
CP3069,2-Nitroaniline,92.0495,5.4907,138.0429,88-74-4,2
CP3069,2-Nitroaniline,139.0458,5.4907,138.0429,88-74-4,3
CP3070,3-Nitroaniline,138.0424,5.0262,138.0429,99-09-2,0
CP3070,3-Nitroaniline,108.0444,5.0262,138.0429,99-09-2,1
CP3070,3-Nitroaniline,92.0495,5.0262,138.0429,99-09-2,2
CP3070,3-Nitroaniline,139.0458,5.0262,138.0429,99-09-2,3
CP3071,4-Nitroaniline,138.0424,4.4295,138.0429,100-01-6,0
CP3071,4-Nitroaniline,108.0444,4.4295,138.0429,100-01-6,1
CP3071,4-Nitroaniline,92.0495,4.4295,138.0429,100-01-6,2
CP3071,4-Nitroaniline,139.0458,4.4295,138.0429,100-01-6,3
CP3072,Nitrobenzene,123.0328,7.2978,123.032,98-95-3,0
CP3072,Nitrobenzene,121.0285,7.2978,123.032,98-95-3,1
CP3072,Nitrobenzene,122.0363,7.2978,123.032,98-95-3,2
